3249;53;230;230;land;false;plains;2
3250;180;216;133;land;false;plains;2
3251;168;198;225;land;false;plains;2
3252;85;230;234;land;true;plains;2
3253;230;188;253;land;false;plains;2
3254;244;218;201;land;true;plains;2
3255;232;164;166;land;false;plains;2
3256;182;225;140;land;true;plains;2
3257;195;120;234;land;true;plains;2
3258;129;218;178;land;false;plains;2
3259;229;239;95;land;false;plains;2
3260;179;142;169;land;false;plains;2
3261;170;236;236;land;false;plains;2
3262;190;151;190;land;false;plains;2
3263;216;171;178;land;false;plains;2
3264;220;238;223;land;false;plains;2
3265;184;238;93;land;false;plains;2
3266;193;248;162;land;true;plains;2
3267;188;233;238;land;true;plains;2
3268;85;229;209;land;false;plains;2
3269;231;120;180;land;true;plains;2
3270;160;136;193;land;false;plains;2
3271;217;233;123;land;false;plains;2
3272;249;132;132;land;false;plains;2
3273;164;202;211;land;false;plains;2
3274;203;176;217;land;false;plains;2
3275;174;186;207;land;false;plains;2
3276;154;230;118;land;false;plains;2
3277;195;137;234;land;true;plains;2
3278;221;187;206;land;true;plains;2
3279;210;196;130;land;false;plains;2
3280;195;231;131;land;true;plains;2
3281;106;251;237;land;true;plains;2
3282;250;222;253;land;true;plains;2
3283;239;226;153;land;false;plains;2
3284;229;239;208;land;false;plains;2
3285;117;250;168;land;false;plains;2
3286;170;210;149;land;false;plains;2
3287;223;237;88;land;false;plains;2
3288;200;120;251;land;true;plains;2
3289;217;160;238;land;true;plains;2
3290;243;204;147;land;false;plains;2
3291;209;239;205;land;false;plains;2
3292;161;165;250;land;false;plains;2
3293;220;152;148;land;false;plains;2
3294;214;227;161;land;false;plains;2
3295;189;226;220;land;false;plains;2
3296;240;214;95;land;false;plains;2
3297;211;196;188;land;false;plains;2
3298;194;202;238;land;false;plains;2
3299;238;190;97;land;false;plains;2
3300;182;118;195;land;false;plains;2
3301;202;216;253;land;false;plains;2
3302;132;217;199;land;false;plains;2
3303;236;70;208;land;false;plains;2
3304;149;216;178;land;false;plains;2
3305;187;131;192;land;false;plains;2
3306;249;112;252;land;true;plains;2
3307;206;213;214;land;true;plains;2
3308;109;246;183;land;false;plains;2
3309;179;217;188;land;false;plains;2
3310;84;211;253;land;false;plains;2
3311;145;140;189;land;false;plains;2
3312;209;81;251;land;false;plains;2
3313;254;71;184;land;false;plains;2
3314;136;159;239;land;false;plains;2
3315;225;198;156;land;false;plains;2
3316;228;140;166;land;true;plains;2
3317;136;211;234;land;false;plains;2
3318;210;222;173;land;false;plains;2
3319;227;236;101;land;true;plains;2
3320;127;167;213;land;true;plains;2
3321;231;218;129;land;true;plains;2
3322;175;149;178;land;false;plains;2
3323;227;252;226;land;false;plains;2
3324;214;95;235;land;false;plains;2
3325;193;167;217;land;false;plains;2
3326;180;184;142;land;false;plains;2
3327;168;168;195;land;false;plains;2
3328;244;226;76;land;true;plains;2
3329;194;158;167;land;false;plains;2
3330;228;56;241;land;false;plains;2
3331;197;63;253;land;false;plains;2
3332;216;139;221;land;true;plains;2
3333;213;187;205;land;false;plains;2
3334;211;208;217;land;false;plains;2
3335;193;190;200;land;false;plains;2
3336;126;187;196;land;false;plains;2
3337;72;236;248;land;false;plains;2
3338;235;126;159;land;false;plains;2
3339;125;202;183;land;true;plains;2
3340;187;187;190;land;true;plains;2
3341;166;194;183;land;false;plains;2
3342;231;240;226;land;true;plains;2
3343;94;230;240;land;true;plains;2
3344;247;236;140;land;true;plains;2
3345;185;61;197;land;false;plains;2
3346;234;73;228;land;false;plains;2
3347;93;219;211;land;false;plains;2
3348;232;157;121;land;false;plains;2
3349;117;230;180;land;true;plains;2
3350;237;187;147;land;true;plains;2
3351;165;125;237;land;false;plains;2
3352;130;196;230;land;true;plains;2
3353;242;226;193;land;true;plains;2
3354;203;213;138;land;false;plains;2
3355;193;216;137;land;false;plains;2
3356;238;226;181;land;false;plains;2
3357;197;176;189;land;false;plains;2
3358;184;209;110;land;false;plains;2
3359;176;235;237;land;true;plains;2
3360;195;150;160;land;false;plains;2
3361;242;67;252;land;false;plains;2
3362;189;244;254;land;true;plains;2
3363;242;229;178;land;false;plains;2
3364;185;191;207;land;false;plains;2
3365;185;179;242;land;false;plains;2
3366;176;232;94;land;false;plains;2
3367;201;171;231;land;false;plains;2
3368;195;156;194;land;true;plains;2
3369;190;203;218;land;false;plains;2
3370;194;148;188;land;false;plains;2
3371;194;141;212;land;false;plains;2
3372;188;156;179;land;false;plains;2
3373;90;223;245;land;false;plains;2
3374;211;82;244;land;false;plains;2
3375;123;173;217;land;true;plains;2
3376;127;133;191;land;false;plains;2
3377;203;139;210;land;true;plains;2
3378;224;253;233;land;false;plains;2
3379;236;54;237;land;false;plains;2
3380;231;95;238;land;true;plains;2
3381;167;141;196;land;false;plains;2
3382;191;160;202;land;false;plains;2
3383;170;114;185;land;false;plains;2
3384;217;229;93;land;false;plains;2
3385;244;98;175;land;false;plains;2
3386;178;199;194;land;false;plains;2
3387;216;225;157;land;false;plains;2
3388;215;165;185;land;false;plains;2
3389;138;172;216;land;false;plains;2
3390;227;242;223;land;false;plains;2
3391;217;252;36;land;true;plains;2
3392;244;117;172;land;true;plains;2
3393;245;226;123;land;true;plains;2
3394;195;232;174;land;false;plains;2
3395;190;187;127;land;true;plains;2
3396;165;226;118;land;true;plains;2
3397;203;210;166;land;false;plains;2
3398;230;217;96;land;false;plains;2
3399;175;251;222;land;true;plains;2
3400;112;232;230;land;false;plains;2
3401;236;221;103;land;false;plains;2
3402;206;213;211;land;false;plains;2
3403;202;217;201;land;false;plains;2
3404;246;69;230;land;false;plains;2
3405;187;245;139;land;true;plains;2
3406;221;188;205;land;true;plains;2
3407;220;198;212;land;false;plains;2
3408;198;172;203;land;false;plains;2
3409;141;221;197;land;true;plains;2
3410;123;155;186;land;false;plains;2
3411;183;229;129;land;false;plains;2
3412;97;214;201;land;false;plains;2
3413;234;244;58;land;false;plains;2
3414;120;220;190;land;false;plains;2
3415;128;179;232;land;false;plains;2
3416;142;187;253;land;true;plains;2
3417;249;116;169;land;true;plains;2
3418;230;203;206;land;false;plains;2
3419;102;242;246;land;false;plains;2
3420;202;134;172;land;false;plains;2
3421;242;218;198;land;false;plains;2
3422;239;75;191;land;false;plains;2
3423;71;252;203;land;false;plains;2
3424;139;213;167;land;false;plains;2
3425;173;167;194;land;false;plains;2
3426;164;182;157;land;false;plains;2
3427;140;219;172;land;false;plains;2
3428;237;199;146;land;true;plains;2
3429;244;220;102;land;false;plains;2
3430;171;105;225;land;true;plains;2
3431;213;233;179;land;true;plains;2
3432;245;131;214;land;true;plains;2
3433;215;203;191;land;false;plains;2
3434;77;217;208;land;false;plains;2
3435;236;203;242;land;false;plains;2
3436;128;165;224;land;false;plains;2
3437;219;165;189;land;false;plains;2
3438;221;235;157;land;true;plains;2
3439;246;211;59;land;false;plains;2
3440;223;205;98;land;false;plains;2
3441;177;236;218;land;false;plains;2
3442;227;207;229;land;true;plains;2
3443;132;179;186;land;false;plains;2
3444;234;134;218;land;true;plains;2
3445;254;183;250;land;false;plains;2
3446;159;111;197;land;true;plains;2
3447;207;225;132;land;false;plains;2
3448;105;226;178;land;false;plains;2
3449;191;139;174;land;false;plains;2
3450;120;252;205;land;false;plains;2
3451;231;198;242;land;false;plains;2
3452;193;127;192;land;false;plains;2
3453;215;147;169;land;false;plains;2
3454;233;140;149;land;false;plains;2
3455;221;192;199;land;false;plains;2
3456;151;138;180;land;false;plains;2
3457;174;150;204;land;false;plains;2
3458;120;247;139;land;true;plains;2
3459;215;221;190;land;false;plains;2
3460;152;189;226;land;true;plains;2
3461;174;251;139;land;true;plains;2
3462;235;175;94;land;false;plains;2
3463;227;200;172;land;true;plains;2
3464;189;254;164;land;false;plains;2
3465;247;174;139;land;false;plains;2
3466;218;142;172;land;true;plains;2
3467;142;218;197;land;false;plains;2
3468;199;196;204;land;true;plains;2
3469;229;209;76;land;false;plains;2
3470;207;214;172;land;false;plains;2
3471;95;199;242;land;true;plains;2
3472;237;143;208;land;false;plains;2
3473;191;145;194;land;false;plains;2
3474;231;145;247;land;false;plains;2
3475;226;173;163;land;true;plains;2
3476;179;109;194;land;false;plains;2
3477;217;68;222;land;false;plains;2
3478;215;164;185;land;false;plains;2
3479;176;153;183;land;false;plains;2
3480;48;206;251;land;true;plains;2
3481;204;238;215;land;false;plains;2
3482;222;212;93;land;true;plains;2
3483;136;174;192;land;false;plains;2
3484;156;226;167;land;false;plains;2
3485;213;230;88;land;false;plains;2
3486;208;240;223;land;false;plains;2
3487;207;215;121;land;false;plains;2
3488;184;219;160;land;false;plains;2
3489;123;191;194;land;false;plains;2
3490;165;159;239;land;false;plains;2
3491;184;172;222;land;false;plains;2
3492;166;118;196;land;false;plains;2
3493;151;187;175;land;false;plains;2
3494;246;146;168;land;false;plains;2
3495;236;169;164;land;false;plains;2
3496;221;201;238;land;false;plains;2
3497;190;166;221;land;false;plains;2
3498;190;213;174;land;false;plains;2
3499;122;187;191;land;true;plains;2
3500;188;249;126;land;true;plains;2
3501;138;159;178;land;false;plains;2
3502;161;224;207;land;false;plains;2
3503;207;196;180;land;true;plains;2
3504;216;219;214;land;false;plains;2
3505;219;203;124;land;false;plains;2
3506;197;134;194;land;true;plains;2
3507;136;253;170;land;true;plains;2
3508;39;248;223;land;true;plains;2
3509;193;242;210;land;false;plains;2
3510;169;243;230;land;false;plains;2
3511;191;248;92;land;false;plains;2
3512;121;155;225;land;false;plains;2
3513;195;233;186;land;false;plains;2
3514;226;233;193;land;true;plains;2
3515;181;79;193;land;false;plains;2
3516;96;210;234;land;false;plains;2
3517;190;84;185;land;false;plains;2
3518;185;111;179;land;false;plains;2
3519;204;163;149;land;false;plains;2
3520;199;137;178;land;false;plains;2
3521;157;168;176;land;false;plains;2
3522;236;190;134;land;false;plains;2
3523;210;218;208;land;false;plains;2
3524;184;237;100;land;false;plains;2
3525;179;174;157;land;false;plains;2
3526;204;204;140;land;false;plains;2
3527;7;250;248;land;true;plains;2
3528;162;225;159;land;false;plains;2
3529;193;155;171;land;true;plains;2
3530;252;193;205;land;true;plains;2
3531;185;192;183;land;true;plains;2
3532;177;207;181;land;false;plains;2
3533;174;167;201;land;false;plains;2
3534;209;175;196;land;false;plains;2
3535;190;232;96;land;false;plains;2
3536;252;150;207;land;true;plains;2
3537;85;203;214;land;true;plains;2
3538;165;71;196;land;false;plains;2
3539;156;222;202;land;false;plains;2
3540;250;39;252;land;false;plains;2
3541;138;173;194;land;false;plains;2
3542;119;219;225;land;true;plains;2
3543;230;158;216;land;false;plains;2
3544;244;167;157;land;false;plains;2
3545;231;235;182;land;false;plains;2
3546;166;204;135;land;false;plains;2
3547;223;155;159;land;false;plains;2
3548;196;241;143;land;true;plains;2
3549;189;159;167;land;true;plains;2
3550;160;236;207;land;false;plains;2
3551;216;226;129;land;true;plains;2
3552;220;103;196;land;false;plains;2
3553;227;212;187;land;false;plains;2
3554;238;57;229;land;true;plains;2
3555;231;216;207;land;false;plains;2
3556;116;231;193;land;true;plains;2
3557;242;247;144;land;false;plains;2
3558;195;90;208;land;false;plains;2
3559;219;158;145;land;true;plains;2
3560;170;157;188;land;true;plains;2
3561;177;110;194;land;false;plains;2
3562;216;167;178;land;false;plains;2
3563;231;189;157;land;true;plains;2
3564;18;252;238;land;false;plains;2
3565;212;108;222;land;false;plains;2
3566;246;188;211;land;true;plains;2
3567;185;230;177;land;false;plains;2
3568;198;127;195;land;false;plains;2
3569;244;133;223;land;false;plains;2
3570;192;95;203;land;false;plains;2
3571;183;122;200;land;true;plains;2
3572;247;64;240;land;false;plains;2
3573;218;204;239;land;true;plains;2
3574;165;206;192;land;false;plains;2
3575;88;200;202;land;true;plains;2
3576;157;240;137;land;false;plains;2
3577;211;248;61;land;true;plains;2
3578;176;178;175;land;false;plains;2
3579;187;86;192;land;false;plains;2
3580;214;231;161;land;true;plains;2
3581;234;188;195;land;false;plains;2
3582;152;144;220;land;false;plains;2
3583;136;187;188;land;false;plains;2
3584;176;196;170;land;false;plains;2
3585;165;138;197;land;false;plains;2
3586;221;154;136;land;false;plains;2
3587;124;191;198;land;true;plains;2
3588;191;128;198;land;false;plains;2
3589;238;233;196;land;false;plains;2
3590;195;149;167;land;true;plains;2
3591;251;111;182;land;false;plains;2
3592;119;250;167;land;true;plains;2
3593;200;169;192;land;false;plains;2
3594;215;212;177;land;false;plains;2
3595;143;168;209;land;false;plains;2
3596;197;210;145;land;true;plains;2
3597;161;207;204;land;false;plains;2
3598;234;132;212;land;false;plains;2
3599;197;163;238;land;false;plains;2
3600;138;213;152;land;false;plains;2
3601;207;239;199;land;false;plains;2
3602;212;197;134;land;true;plains;2
3603;178;168;167;land;true;plains;2
3604;175;105;252;land;false;plains;2
3605;192;153;245;land;true;plains;2
3606;243;142;198;land;true;plains;2
3607;181;207;147;land;true;plains;2
3608;171;248;186;land;false;plains;2
3609;251;165;186;land;false;plains;2
3610;101;190;231;land;false;plains;2
3611;166;176;201;land;false;plains;2
3612;204;202;205;land;false;plains;2
3613;238;162;116;land;true;plains;2
3614;205;188;221;land;false;plains;2
3615;159;233;164;land;false;plains;2
3616;234;229;96;land;false;plains;2
3617;231;225;153;land;false;plains;2
3618;176;101;227;land;true;plains;2
3619;200;70;246;land;true;plains;2
3620;200;213;182;land;false;plains;2
3621;254;189;150;land;false;plains;2
3622;147;198;176;land;true;plains;2
3623;235;200;122;land;false;plains;2
3624;211;179;160;land;false;plains;2
3625;192;214;218;land;true;plains;2
3626;229;196;110;land;false;plains;2
3627;78;246;198;land;true;plains;2
3628;188;202;179;land;true;plains;2
3629;144;196;194;land;false;plains;2
3630;179;198;184;land;false;plains;2
3631;204;217;210;land;false;plains;2
3632;211;223;132;land;false;plains;2
3633;184;197;179;land;false;plains;2
3634;0;96;47;land;false;plains;2
3635;230;181;141;land;false;plains;2
3636;219;239;204;land;false;plains;2
3637;136;224;210;land;false;plains;2
3638;155;154;233;land;false;plains;2
3639;160;194;205;land;false;plains;2
3640;217;207;182;land;false;plains;2
3641;163;136;185;land;false;plains;2
3642;229;160;203;land;false;plains;2
3643;249;62;235;land;false;plains;2
3644;161;219;140;land;true;plains;2
3645;222;178;167;land;false;plains;2
3646;152;126;181;land;false;plains;2
3647;250;247;194;land;false;plains;2
3648;147;128;241;land;true;plains;2
3649;161;178;185;land;false;plains;2
3650;240;213;102;land;true;plains;2
3651;196;176;200;land;false;plains;2
3652;214;230;192;land;false;plains;2
3653;230;248;31;land;false;plains;2
3654;137;165;234;land;false;plains;2
3655;226;227;229;land;true;plains;2
3656;183;198;177;land;false;plains;2
3657;249;239;228;land;true;plains;2
3658;182;192;185;land;false;plains;2
3659;152;195;178;land;false;plains;2
3660;214;191;170;land;false;plains;2
3661;109;178;193;land;false;plains;2
3662;212;234;205;land;false;plains;2
3663;73;240;188;land;false;plains;2
3664;26;231;245;land;true;plains;2
3665;250;220;186;land;false;plains;2
3666;163;185;189;land;true;plains;2
3667;162;148;226;land;false;plains;2
3668;164;187;174;land;false;plains;2
